행정동코드,법정동코드,시도명,시군구명,읍면동명,동리명,법정동시군구코드,법정동읍면동코드,주소,행정동시도명,행정동시군구명,행정동읍면동명,행정동시군구코드,행정동읍면동코드,행정동주소
1111051500,1111010100,서울특별시,종로구,청운동,,11110,10100,서울특별시 종로구 청운동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010200,서울특별시,종로구,신교동,,11110,10200,서울특별시 종로구 신교동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010300,서울특별시,종로구,궁정동,,11110,10300,서울특별시 종로구 궁정동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010400,서울특별시,종로구,효자동,,11110,10400,서울특별시 종로구 효자동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010500,서울특별시,종로구,창성동,,11110,10500,서울특별시 종로구 창성동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010800,서울특별시,종로구,통인동,,11110,10800,서울특별시 종로구 통인동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010900,서울특별시,종로구,누상동,,11110,10900,서울특별시 종로구 누상동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111011000,서울특별시,종로구,누하동,,11110,11000,서울특별시 종로구 누하동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111011100,서울특별시,종로구,옥인동,,11110,11100,서울특별시 종로구 옥인동,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111011900,서울특별시,종로구,세종로,,11110,11900,서울특별시 종로구 세종로,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111053000,1111010600,서울특별시,종로구,통의동,,11110,10600,서울특별시 종로구 통의동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111010700,서울특별시,종로구,적선동,,11110,10700,서울특별시 종로구 적선동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011200,서울특별시,종로구,체부동,,11110,11200,서울특별시 종로구 체부동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011300,서울특별시,종로구,필운동,,11110,11300,서울특별시 종로구 필운동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011400,서울특별시,종로구,내자동,,11110,11400,서울특별시 종로구 내자동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011500,서울특별시,종로구,사직동,,11110,11500,서울특별시 종로구 사직동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011600,서울특별시,종로구,도렴동,,11110,11600,서울특별시 종로구 도렴동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011700,서울특별시,종로구,당주동,,11110,11700,서울특별시 종로구 당주동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011800,서울특별시,종로구,내수동,,11110,11800,서울특별시 종로구 내수동,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011900,서울특별시,종로구,세종로,,11110,11900,서울특별시 종로구 세종로,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111012000,서울특별시,종로구,신문로1가,,11110,12000,서울특별시 종로구 신문로1가,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111012100,서울특별시,종로구,신문로2가,,11110,12100,서울특별시 종로구 신문로2가,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111054000,1111013900,서울특별시,종로구,팔판동,,11110,13900,서울특별시 종로구 팔판동,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014000,서울특별시,종로구,삼청동,,11110,14000,서울특별시 종로구 삼청동,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014100,서울특별시,종로구,안국동,,11110,14100,서울특별시 종로구 안국동,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014200,서울특별시,종로구,소격동,,11110,14200,서울특별시 종로구 소격동,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014300,서울특별시,종로구,화동,,11110,14300,서울특별시 종로구 화동,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014400,서울특별시,종로구,사간동,,11110,14400,서울특별시 종로구 사간동,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014500,서울특별시,종로구,송현동,,11110,14500,서울특별시 종로구 송현동,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111055000,1111018400,서울특별시,종로구,부암동,,11110,18400,서울특별시 종로구 부암동,서울특별시,종로구,부암동,11110,55000,서울특별시 종로구 부암동
1111055000,1111018500,서울특별시,종로구,홍지동,,11110,18500,서울특별시 종로구 홍지동,서울특별시,종로구,부암동,11110,55000,서울특별시 종로구 부암동
1111055000,1111018600,서울특별시,종로구,신영동,,11110,18600,서울특별시 종로구 신영동,서울특별시,종로구,부암동,11110,55000,서울특별시 종로구 부암동
1111056000,1111018200,서울특별시,종로구,구기동,,11110,18200,서울특별시 종로구 구기동,서울특별시,종로구,평창동,11110,56000,서울특별시 종로구 평창동
1111056000,1111018300,서울특별시,종로구,평창동,,11110,18300,서울특별시 종로구 평창동,서울특별시,종로구,평창동,11110,56000,서울특별시 종로구 평창동
1111057000,1111018700,서울특별시,종로구,무악동,,11110,18700,서울특별시 종로구 무악동,서울특별시,종로구,무악동,11110,57000,서울특별시 종로구 무악동
1111058000,1111017600,서울특별시,종로구,교남동,,11110,17600,서울특별시 종로구 교남동,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111017700,서울특별시,종로구,평동,,11110,17700,서울특별시 종로구 평동,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111017800,서울특별시,종로구,송월동,,11110,17800,서울특별시 종로구 송월동,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111017900,서울특별시,종로구,홍파동,,11110,17900,서울특별시 종로구 홍파동,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111018000,서울특별시,종로구,교북동,,11110,18000,서울특별시 종로구 교북동,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111018100,서울특별시,종로구,행촌동,,11110,18100,서울특별시 종로구 행촌동,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111060000,1111014600,서울특별시,종로구,가회동,,11110,14600,서울특별시 종로구 가회동,서울특별시,종로구,가회동,11110,60000,서울특별시 종로구 가회동
1111060000,1111014700,서울특별시,종로구,재동,,11110,14700,서울특별시 종로구 재동,서울특별시,종로구,가회동,11110,60000,서울특별시 종로구 가회동
1111060000,1111014800,서울특별시,종로구,계동,,11110,14800,서울특별시 종로구 계동,서울특별시,종로구,가회동,11110,60000,서울특별시 종로구 가회동
1111060000,1111014900,서울특별시,종로구,원서동,,11110,14900,서울특별시 종로구 원서동,서울특별시,종로구,가회동,11110,60000,서울특별시 종로구 가회동
1111061500,1111011900,서울특별시,종로구,세종로,,11110,11900,서울특별시 종로구 세종로,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012200,서울특별시,종로구,청진동,,11110,12200,서울특별시 종로구 청진동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012300,서울특별시,종로구,서린동,,11110,12300,서울특별시 종로구 서린동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012400,서울특별시,종로구,수송동,,11110,12400,서울특별시 종로구 수송동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012500,서울특별시,종로구,중학동,,11110,12500,서울특별시 종로구 중학동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012600,서울특별시,종로구,종로1가,,11110,12600,서울특별시 종로구 종로1가,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012700,서울특별시,종로구,공평동,,11110,12700,서울특별시 종로구 공평동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012800,서울특별시,종로구,관훈동,,11110,12800,서울특별시 종로구 관훈동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012900,서울특별시,종로구,견지동,,11110,12900,서울특별시 종로구 견지동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013000,서울특별시,종로구,와룡동,,11110,13000,서울특별시 종로구 와룡동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013100,서울특별시,종로구,권농동,,11110,13100,서울특별시 종로구 권농동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013200,서울특별시,종로구,운니동,,11110,13200,서울특별시 종로구 운니동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013300,서울특별시,종로구,익선동,,11110,13300,서울특별시 종로구 익선동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013400,서울특별시,종로구,경운동,,11110,13400,서울특별시 종로구 경운동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013500,서울특별시,종로구,관철동,,11110,13500,서울특별시 종로구 관철동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013600,서울특별시,종로구,인사동,,11110,13600,서울특별시 종로구 인사동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013700,서울특별시,종로구,낙원동,,11110,13700,서울특별시 종로구 낙원동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013800,서울특별시,종로구,종로2가,,11110,13800,서울특별시 종로구 종로2가,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015000,서울특별시,종로구,훈정동,,11110,15000,서울특별시 종로구 훈정동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015100,서울특별시,종로구,묘동,,11110,15100,서울특별시 종로구 묘동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015200,서울특별시,종로구,봉익동,,11110,15200,서울특별시 종로구 봉익동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015300,서울특별시,종로구,돈의동,,11110,15300,서울특별시 종로구 돈의동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015400,서울특별시,종로구,장사동,,11110,15400,서울특별시 종로구 장사동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015500,서울특별시,종로구,관수동,,11110,15500,서울특별시 종로구 관수동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015600,서울특별시,종로구,종로3가,,11110,15600,서울특별시 종로구 종로3가,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015700,서울특별시,종로구,인의동,,11110,15700,서울특별시 종로구 인의동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015800,서울특별시,종로구,예지동,,11110,15800,서울특별시 종로구 예지동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015900,서울특별시,종로구,원남동,,11110,15900,서울특별시 종로구 원남동,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111016100,서울특별시,종로구,종로4가,,11110,16100,서울특별시 종로구 종로4가,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111063000,1111016000,서울특별시,종로구,연지동,,11110,16000,서울특별시 종로구 연지동,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111063000,1111016200,서울특별시,종로구,효제동,,11110,16200,서울특별시 종로구 효제동,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111063000,1111016300,서울특별시,종로구,종로5가,,11110,16300,서울특별시 종로구 종로5가,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111063000,1111016400,서울특별시,종로구,종로6가,,11110,16400,서울특별시 종로구 종로6가,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111063000,1111016700,서울특별시,종로구,충신동,,11110,16700,서울특별시 종로구 충신동,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111064000,1111016500,서울특별시,종로구,이화동,,11110,16500,서울특별시 종로구 이화동,서울특별시,종로구,이화동,11110,64000,서울특별시 종로구 이화동
1111064000,1111016600,서울특별시,종로구,연건동,,11110,16600,서울특별시 종로구 연건동,서울특별시,종로구,이화동,11110,64000,서울특별시 종로구 이화동
1111064000,1111016800,서울특별시,종로구,동숭동,,11110,16800,서울특별시 종로구 동숭동,서울특별시,종로구,이화동,11110,64000,서울특별시 종로구 이화동
1111065000,1111013000,서울특별시,종로구,와룡동,,11110,13000,서울특별시 종로구 와룡동,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111016900,서울특별시,종로구,혜화동,,11110,16900,서울특별시 종로구 혜화동,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111017000,서울특별시,종로구,명륜1가,,11110,17000,서울특별시 종로구 명륜1가,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111017100,서울특별시,종로구,명륜2가,,11110,17100,서울특별시 종로구 명륜2가,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111017200,서울특별시,종로구,명륜4가,,11110,17200,서울특별시 종로구 명륜4가,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111017300,서울특별시,종로구,명륜3가,,11110,17300,서울특별시 종로구 명륜3가,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111067000,1111017400,서울특별시,종로구,창신동,,11110,17400,서울특별시 종로구 창신동,서울특별시,종로구,창신제1동,11110,67000,서울특별시 종로구 창신제1동
1111068000,1111017400,서울특별시,종로구,창신동,,11110,17400,서울특별시 종로구 창신동,서울특별시,종로구,창신제2동,11110,68000,서울특별시 종로구 창신제2동
1111069000,1111017400,서울특별시,종로구,창신동,,11110,17400,서울특별시 종로구 창신동,서울특별시,종로구,창신제3동,11110,69000,서울특별시 종로구 창신제3동
1111070000,1111017500,서울특별시,종로구,숭인동,,11110,17500,서울특별시 종로구 숭인동,서울특별시,종로구,숭인제1동,11110,70000,서울특별시 종로구 숭인제1동
1111071000,1111017500,서울특별시,종로구,숭인동,,11110,17500,서울특별시 종로구 숭인동,서울특별시,종로구,숭인제2동,11110,71000,서울특별시 종로구 숭인제2동
1114052000,1114011100,서울특별시,중구,소공동,,11140,11100,서울특별시 중구 소공동,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011300,서울특별시,중구,북창동,,11140,11300,서울특별시 중구 북창동,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011400,서울특별시,중구,태평로2가,,11140,11400,서울특별시 중구 태평로2가,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011500,서울특별시,중구,남대문로2가,,11140,11500,서울특별시 중구 남대문로2가,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011600,서울특별시,중구,남대문로3가,,11140,11600,서울특별시 중구 남대문로3가,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011700,서울특별시,중구,남대문로4가,,11140,11700,서울특별시 중구 남대문로4가,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011900,서울특별시,중구,봉래동1가,,11140,11900,서울특별시 중구 봉래동1가,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114016600,서울특별시,중구,서소문동,,11140,16600,서울특별시 중구 서소문동,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114016700,서울특별시,중구,정동,,11140,16700,서울특별시 중구 정동,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114016800,서울특별시,중구,순화동,,11140,16800,서울특별시 중구 순화동,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114016900,서울특별시,중구,의주로1가,,11140,16900,서울특별시 중구 의주로1가,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114017000,서울특별시,중구,충정로1가,,11140,17000,서울특별시 중구 충정로1가,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114054000,1114011200,서울특별시,중구,남창동,,11140,11200,서울특별시 중구 남창동,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114011600,서울특별시,중구,남대문로3가,,11140,11600,서울특별시 중구 남대문로3가,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114011700,서울특별시,중구,남대문로4가,,11140,11700,서울특별시 중구 남대문로4가,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114011800,서울특별시,중구,남대문로5가,,11140,11800,서울특별시 중구 남대문로5가,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114011900,서울특별시,중구,봉래동1가,,11140,11900,서울특별시 중구 봉래동1가,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114012000,서울특별시,중구,봉래동2가,,11140,12000,서울특별시 중구 봉래동2가,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114012100,서울특별시,중구,회현동1가,,11140,12100,서울특별시 중구 회현동1가,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114012200,서울특별시,중구,회현동2가,,11140,12200,서울특별시 중구 회현동2가,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114012400,서울특별시,중구,충무로1가,,11140,12400,서울특별시 중구 충무로1가,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114016800,서울특별시,중구,순화동,,11140,16800,서울특별시 중구 순화동,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114055000,1114010100,서울특별시,중구,무교동,,11140,10100,서울특별시 중구 무교동,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010200,서울특별시,중구,다동,,11140,10200,서울특별시 중구 다동,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010300,서울특별시,중구,태평로1가,,11140,10300,서울특별시 중구 태평로1가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010400,서울특별시,중구,을지로1가,,11140,10400,서울특별시 중구 을지로1가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010500,서울특별시,중구,을지로2가,,11140,10500,서울특별시 중구 을지로2가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010600,서울특별시,중구,남대문로1가,,11140,10600,서울특별시 중구 남대문로1가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010700,서울특별시,중구,삼각동,,11140,10700,서울특별시 중구 삼각동,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010800,서울특별시,중구,수하동,,11140,10800,서울특별시 중구 수하동,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010900,서울특별시,중구,장교동,,11140,10900,서울특별시 중구 장교동,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114011000,서울특별시,중구,수표동,,11140,11000,서울특별시 중구 수표동,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114011500,서울특별시,중구,남대문로2가,,11140,11500,서울특별시 중구 남대문로2가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012100,서울특별시,중구,회현동1가,,11140,12100,서울특별시 중구 회현동1가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012200,서울특별시,중구,회현동2가,,11140,12200,서울특별시 중구 회현동2가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012300,서울특별시,중구,회현동3가,,11140,12300,서울특별시 중구 회현동3가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012400,서울특별시,중구,충무로1가,,11140,12400,서울특별시 중구 충무로1가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012500,서울특별시,중구,충무로2가,,11140,12500,서울특별시 중구 충무로2가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012600,서울특별시,중구,명동1가,,11140,12600,서울특별시 중구 명동1가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012700,서울특별시,중구,명동2가,,11140,12700,서울특별시 중구 명동2가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012800,서울특별시,중구,남산동1가,,11140,12800,서울특별시 중구 남산동1가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012900,서울특별시,중구,남산동2가,,11140,12900,서울특별시 중구 남산동2가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114013000,서울특별시,중구,남산동3가,,11140,13000,서울특별시 중구 남산동3가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114013100,서울특별시,중구,저동1가,,11140,13100,서울특별시 중구 저동1가,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114014200,서울특별시,중구,예장동,,11140,14200,서울특별시 중구 예장동,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114057000,1114013200,서울특별시,중구,충무로4가,,11140,13200,서울특별시 중구 충무로4가,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013300,서울특별시,중구,충무로5가,,11140,13300,서울특별시 중구 충무로5가,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013600,서울특별시,중구,묵정동,,11140,13600,서울특별시 중구 묵정동,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013700,서울특별시,중구,필동1가,,11140,13700,서울특별시 중구 필동1가,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013800,서울특별시,중구,필동2가,,11140,13800,서울특별시 중구 필동2가,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013900,서울특별시,중구,필동3가,,11140,13900,서울특별시 중구 필동3가,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114014000,서울특별시,중구,남학동,,11140,14000,서울특별시 중구 남학동,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114014100,서울특별시,중구,주자동,,11140,14100,서울특별시 중구 주자동,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114014200,서울특별시,중구,예장동,,11140,14200,서울특별시 중구 예장동,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114014400,서울특별시,중구,장충동2가,,11140,14400,서울특별시 중구 장충동2가,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114015800,서울특별시,중구,충무로3가,,11140,15800,서울특별시 중구 충무로3가,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114058000,1114013600,서울특별시,중구,묵정동,,11140,13600,서울특별시 중구 묵정동,서울특별시,중구,장충동,11140,58000,서울특별시 중구 장충동
1114058000,1114014300,서울특별시,중구,장충동1가,,11140,14300,서울특별시 중구 장충동1가,서울특별시,중구,장충동,11140,58000,서울특별시 중구 장충동
1114058000,1114014400,서울특별시,중구,장충동2가,,11140,14400,서울특별시 중구 장충동2가,서울특별시,중구,장충동,11140,58000,서울특별시 중구 장충동
1114059000,1114013200,서울특별시,중구,충무로4가,,11140,13200,서울특별시 중구 충무로4가,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114013300,서울특별시,중구,충무로5가,,11140,13300,서울특별시 중구 충무로5가,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114013400,서울특별시,중구,인현동2가,,11140,13400,서울특별시 중구 인현동2가,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114013500,서울특별시,중구,예관동,,11140,13500,서울특별시 중구 예관동,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014500,서울특별시,중구,광희동1가,,11140,14500,서울특별시 중구 광희동1가,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014600,서울특별시,중구,광희동2가,,11140,14600,서울특별시 중구 광희동2가,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014700,서울특별시,중구,쌍림동,,11140,14700,서울특별시 중구 쌍림동,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014800,서울특별시,중구,을지로6가,,11140,14800,서울특별시 중구 을지로6가,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014900,서울특별시,중구,을지로7가,,11140,14900,서울특별시 중구 을지로7가,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114015400,서울특별시,중구,오장동,,11140,15400,서울특별시 중구 오장동,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114060500,1114015000,서울특별시,중구,을지로4가,,11140,15000,서울특별시 중구 을지로4가,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015100,서울특별시,중구,을지로5가,,11140,15100,서울특별시 중구 을지로5가,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015200,서울특별시,중구,주교동,,11140,15200,서울특별시 중구 주교동,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015300,서울특별시,중구,방산동,,11140,15300,서울특별시 중구 방산동,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015500,서울특별시,중구,을지로3가,,11140,15500,서울특별시 중구 을지로3가,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015600,서울특별시,중구,입정동,,11140,15600,서울특별시 중구 입정동,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015700,서울특별시,중구,산림동,,11140,15700,서울특별시 중구 산림동,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
